,α,ν,λ,r,α_a,β,β_a,nll,aic,bic
0,0.6755126527800562,0.24068812906205259,0.36413261804390407,0.5441085163890534,0.47440076962811895,8.052031306694454,2.4001061363081413,46.22523526301895,106.4504705260379,1352.4504705260379
