,α,ν,λ,r,α_a,β,β_a,nll,aic,bic
0,0.1420240728376532,1.0,0.8098447308576164,0.1,0.13954505994296765,1.9214613159593366,1.0085919928462768,105.44360641850723,224.88721283701446,1470.8872128370144
