,α,ν,λ,r,α_a,β,β_a,nll,aic,bic
0,0.8542313678854816,0.16243864047486495,0.6955577453118207,10.0,0.9444911621843602,2.7925554858779074,0.439438285558325,81.18892089069894,176.37784178139788,1422.3778417813978
