,α,ν,λ,r,α_a,β,β_a,nll,aic,bic
0,0.5583617539026194,1.0,0.2071566892503626,7.678949331933631,0.9019629171098349,9.144965652260227,0.4557334215693593,93.58261402815454,201.16522805630908,1447.1652280563092
