,α,ν,λ,r,α_a,β,β_a,nll,aic,bic
0,0.00014732539572772708,1.0,0.9029133805662046,1.5042147630505018,1.0,19.54616138587378,0.12211420520982166,118.79753953835956,251.59507907671912,1497.5950790767192
