,α,ν,λ,r,α_a,β,β_a,nll,aic,bic
0,0.3713413466302591,0.0,1.0,1.1198598846184877,0.031743793192284264,2.2135829548181554,2.163000485210304,78.68868009171446,171.37736018342892,1417.377360183429
