,α,ν,λ,r,α_a,β,β_a,nll,aic,bic
0,0.9481333490192958,0.5537448122628345,0.25592046785610884,2.829155627820201,0.29623917577347614,14.24932596419478,2.1728184160918054,47.595192602957574,109.19038520591515,1355.1903852059152
