,α,ν,λ,r,α_a,β,β_a,nll,aic,bic
0,0.6846772007136702,1.0,0.12424988600628724,10.0,0.24522240013800298,13.74997790799277,2.0685092691498763,71.1068527759993,156.2137055519986,1402.2137055519986
