,α,ν,λ,r,α_a,β,β_a,nll,aic,bic
0,0.7957239524180101,0.18133258077736317,1.0,6.3676438877961195,0.0,0.07590981163023484,0.0,124.6878765990323,263.37575319806456,1509.3757531980646
