,α,ν,λ,r,α_a,β,β_a,nll,aic,bic
0,0.023907027902976004,1.0,0.49224538248235217,10.0,0.8734598383553527,5.510426779768888,1.0075872198696458,93.61404417346289,201.22808834692577,1447.2280883469257
