,α,ν,λ,r,α_a,β,β_a,nll,aic,bic
0,0.8768726046524061,0.6424759509173569,0.30438499107787387,1.3293906957302333,1.0,12.040794121010704,0.5364817624860998,53.106735422833786,120.21347084566757,1366.2134708456676
