,α,ν,λ,r,α_a,β,β_a,nll,aic,bic
0,0.7377840087753006,0.49090413212268647,0.7882949912639318,0.4373781385643307,0.01855732894320892,4.130457989335056,2.174242810375404,58.5061850307865,131.012370061573,1377.012370061573
