,α,ν,λ,r,α_a,β,β_a,nll,aic,bic
0,0.0,1.0,0.6367932617519757,0.2182783808371807,0.0,4.1005432962633135,0.0,101.44370523828584,216.8874104765717,1462.8874104765716
